Gene,Chr,Pos,. Genotypes
GRMZM2G121570,1,252321710,3
GRMZM2G121573,7,165816516,4
GRMZM2G121612,10,142922931,4
GRMZM2G121621,9,99036153,4
GRMZM2G121625,10,25322962,3
GRMZM2G121649,7,124214611,4
GRMZM2G121683,3,23433316,5
GRMZM2G121700,2,38193370,3
GRMZM2G121715,5,2110902,5
GRMZM2G121724,8,98994752,2
GRMZM2G121743,5,2113851,4
GRMZM2G121785,8,171206836,2
GRMZM2G121790,4,228662214,4
GRMZM2G121820,8,171214402,2
GRMZM2G121826,5,2116999,4
GRMZM2G121840,5,2126734,4
GRMZM2G121843,5,2137682,4
GRMZM2G121851,5,2141467,3
GRMZM2G121868,2,208974999,4
GRMZM2G121878,3,215467631,4
GRMZM2G121905,4,184368407,4
GRMZM2G121942,4,60361941,2
GRMZM2G121948,2,220321887,3
GRMZM2G121960,1,49773150,1
GRMZM2G121977,4,38595478,1
GRMZM2G121996,1,65486890,4
GRMZM2G122003,8,28848072,3
GRMZM2G122028,3,215478578,3
GRMZM2G122039,4,214214375,1
GRMZM2G122045,1,295068808,4
GRMZM2G122057,8,164078827,1
GRMZM2G122064,1,207598021,1
GRMZM2G122076,4,77610176,4
GRMZM2G122108,1,295066313,5
GRMZM2G122116,7,175278443,2
GRMZM2G122126,1,207611132,4
GRMZM2G122135,9,24144654,2
GRMZM2G122139,1,282667834,4
GRMZM2G122148,1,295062461,4
GRMZM2G122172,6,103511020,2
GRMZM2G122185,5,13670423,5
GRMZM2G122198,6,122034494,4
GRMZM2G122199,5,23462710,1
GRMZM2G122228,3,212832870,3
GRMZM2G122231,5,213056560,5
GRMZM2G122251,5,13307820,5
GRMZM2G122261,6,55258261,1
GRMZM2G122267,1,300993479,2
GRMZM2G122274,5,13308895,4
GRMZM2G122277,4,31247909,4
GRMZM2G122284,5,213076418,2
GRMZM2G122290,9,60022315,3
GRMZM2G122306,6,55256907,4
GRMZM2G122330,10,42035858,2
GRMZM2G122335,3,211128719,2
GRMZM2G122344,8,60877596,2
GRMZM2G122362,3,211123690,2
GRMZM2G122410,6,150180146,1
GRMZM2G122437,10,109894431,5
GRMZM2G122443,3,128904527,3
GRMZM2G122447,9,100304397,4
GRMZM2G122476,9,100309067,3
GRMZM2G122479,6,139275417,3
GRMZM2G122481,3,128914515,2
GRMZM2G122543,1,29683212,3
GRMZM2G122569,8,119154954,2
GRMZM2G122584,3,209078225,2
GRMZM2G122607,8,159703172,4
GRMZM2G122615,3,209087880,1
GRMZM2G122631,6,30147222,2
GRMZM2G122656,3,35739825,2
GRMZM2G122666,3,35748120,4
GRMZM2G122750,6,164481293,3
GRMZM2G122767,4,165673820,2
GRMZM2G122780,7,105378174,4
GRMZM2G122793,9,9965031,3
GRMZM2G122805,5,37846734,2
GRMZM2G122810,7,18146459,1
GRMZM2G122841,7,159532731,2
GRMZM2G122843,4,165639486,4
GRMZM2G122846,4,165638018,2
GRMZM2G122848,4,165623218,4
GRMZM2G122863,5,9329149,5
GRMZM2G122869,4,5240159,4
GRMZM2G122871,6,104066715,3
GRMZM2G122897,10,143386228,5
GRMZM2G122935,4,19602317,2
GRMZM2G122937,2,22990567,4
GRMZM2G122943,10,87083884,4
GRMZM2G122983,4,131769813,2
GRMZM2G122999,3,129222253,4
GRMZM2G123014,10,143378076,5
GRMZM2G123029,10,87089938,2
GRMZM2G123037,4,131765012,3
GRMZM2G123089,3,220170031,5
GRMZM2G123122,2,26134768,1
GRMZM2G123128,1,264172299,2
GRMZM2G123212,2,213580402,4
GRMZM2G123234,4,53963593,2
GRMZM2G123257,4,38570627,1
GRMZM2G123277,3,197947808,3
GRMZM2G123305,4,46359883,3
GRMZM2G123314,8,14842312,1
GRMZM2G123322,2,213599166,2
GRMZM2G123328,4,84427460,2
GRMZM2G123355,4,191044326,4
GRMZM2G123362,4,84448403,3
GRMZM2G123371,5,202566792,2
GRMZM2G123373,2,21514449,1
GRMZM2G123394,8,167154605,2
GRMZM2G123411,10,81169651,1
GRMZM2G123428,3,65485924,3
GRMZM2G123440,6,103438034,2
GRMZM2G123459,5,11603637,5
GRMZM2G123482,6,97230125,2
GRMZM2G123495,5,30596730,5
GRMZM2G123499,3,1767755,4
GRMZM2G123503,6,139439281,3
GRMZM2G123519,3,1726738,4
GRMZM2G123527,1,299046115,1
GRMZM2G123540,3,1721374,3
GRMZM2G123544,4,170974996,2
GRMZM2G123558,3,1712027,4
GRMZM2G123585,1,90323677,5
GRMZM2G123587,5,161903655,2
GRMZM2G123604,9,47213499,5
GRMZM2G123624,1,223969254,3
GRMZM2G123652,2,147302530,3
GRMZM2G123660,2,147309953,4
GRMZM2G123667,4,207979477,4
GRMZM2G123714,1,277843779,5
GRMZM2G123719,10,133273985,3
GRMZM2G123732,1,277849896,5
GRMZM2G123776,1,70517760,4
GRMZM2G123790,4,222797930,3
GRMZM2G123796,5,202517164,3
GRMZM2G123807,10,111150579,1
GRMZM2G123815,3,61241333,2
GRMZM2G123818,4,169546485,1
GRMZM2G123831,4,169551694,2
GRMZM2G123843,1,298135087,4
GRMZM2G123876,1,294885186,4
GRMZM2G123884,1,222601751,1
GRMZM2G123887,4,169554119,3
GRMZM2G123896,1,222591395,2
GRMZM2G123901,1,298131162,5
GRMZM2G123920,1,298126609,4
GRMZM2G123922,10,111240117,1
GRMZM2G123940,2,63939684,2
GRMZM2G123966,5,163887473,4
GRMZM2G123973,2,194502253,3
GRMZM2G123977,3,181757655,2
GRMZM2G123986,1,13991233,2
GRMZM2G123987,9,136073024,5
GRMZM2G124026,5,163897785,3
GRMZM2G124047,8,173029451,5
GRMZM2G124051,1,14095135,3
GRMZM2G124059,9,136084461,4
GRMZM2G124070,5,164656508,5
GRMZM2G124079,2,38693391,5
GRMZM2G124091,8,173057356,2
GRMZM2G124096,2,38697509,4
GRMZM2G124103,2,161348674,2
GRMZM2G124143,1,14105286,4
GRMZM2G124151,4,235400678,4
GRMZM2G124175,5,4602699,2
GRMZM2G124203,1,214929122,1
GRMZM2G124207,1,226258038,3
GRMZM2G124209,1,53993891,3
GRMZM2G124239,9,123411761,4
GRMZM2G124254,4,235395512,4
GRMZM2G124276,9,4843694,1
GRMZM2G124288,9,4832998,5
GRMZM2G124301,1,234936544,1
GRMZM2G124313,9,138683637,4
GRMZM2G124317,9,123408960,4
GRMZM2G124321,8,173083644,5
GRMZM2G124335,2,211396025,4
GRMZM2G124353,1,15353447,2
GRMZM2G124365,8,173107403,3
GRMZM2G124377,5,212164706,2
GRMZM2G124411,10,128301385,4
GRMZM2G124416,5,212174614,2
GRMZM2G124417,1,193522474,4
GRMZM2G124421,9,110455779,3
GRMZM2G124434,1,240864820,4
GRMZM2G124441,5,2925155,2
GRMZM2G124455,8,91844412,1
GRMZM2G124460,5,212197869,4
GRMZM2G124466,10,147151447,4
GRMZM2G124473,2,54088171,2
GRMZM2G124476,10,147147757,5
GRMZM2G124502,10,147135120,4
GRMZM2G124530,4,41837695,1
GRMZM2G124532,1,50025984,1
GRMZM2G124540,1,280219058,5
GRMZM2G124550,1,3178746,2
GRMZM2G124557,1,189351785,3
GRMZM2G124563,5,217050801,2
GRMZM2G124576,1,59670917,2
GRMZM2G124577,5,175678966,1
GRMZM2G124593,4,12975158,4
GRMZM2G124617,6,45183186,2
GRMZM2G124638,1,189357009,3
GRMZM2G124644,4,12975158,2
GRMZM2G124671,6,85617086,1
GRMZM2G124701,8,70197290,1
GRMZM2G124708,7,89097203,1
GRMZM2G124755,8,133560834,1
GRMZM2G124758,8,70201052,1
GRMZM2G124791,5,19668938,4
GRMZM2G124797,1,192613595,1
GRMZM2G124805,1,293556873,1
GRMZM2G124809,2,220923749,2
GRMZM2G124815,6,54891829,1
GRMZM2G124820,2,220921551,2
GRMZM2G124863,5,19675560,5
GRMZM2G124872,9,60085659,4
GRMZM2G124876,8,156197792,4
GRMZM2G124883,8,174958723,4
GRMZM2G124886,5,157277723,4
GRMZM2G124911,3,154717570,4
GRMZM2G124915,6,133830037,5
GRMZM2G124918,5,19678197,4
GRMZM2G124965,10,139115682,3
GRMZM2G124972,6,63914849,1
GRMZM2G124975,3,143898575,3
GRMZM2G125012,3,152842274,2
GRMZM2G125020,8,19121986,4
GRMZM2G125034,6,153784155,3
GRMZM2G125044,3,211326037,4
GRMZM2G125054,6,121498851,2
GRMZM2G125081,6,5160443,4
GRMZM2G125083,10,147207059,5
GRMZM2G125138,6,5154659,1
GRMZM2G125140,1,244603141,1
GRMZM2G125148,9,129408591,2
GRMZM2G125149,10,147183697,4
GRMZM2G125175,7,44366013,4
GRMZM2G125193,3,215654427,4
GRMZM2G125239,4,220606704,3
GRMZM2G125241,1,73966326,2
GRMZM2G125243,8,171296901,4
GRMZM2G125259,4,159038285,1
GRMZM2G125266,1,82508632,1
GRMZM2G125268,4,165966900,2
GRMZM2G125271,5,1488912,3
GRMZM2G125300,5,1567504,3
GRMZM2G125308,4,234687867,5
GRMZM2G125310,2,82258280,4
GRMZM2G125320,4,159076122,4
GRMZM2G125339,4,218329621,1
GRMZM2G125342,4,220652488,3
GRMZM2G125345,4,234681851,5
GRMZM2G125352,2,140309812,3
GRMZM2G125378,4,165974086,3
GRMZM2G125386,4,210084628,3
GRMZM2G125387,4,165993589,4
GRMZM2G125411,3,178602996,2
GRMZM2G125424,10,122252175,1
GRMZM2G125432,5,201594023,2
GRMZM2G125452,10,127972911,3
GRMZM2G125487,2,203588047,4
GRMZM2G125494,2,15578625,5
GRMZM2G125495,2,203601399,3
GRMZM2G125507,2,203624305,4
GRMZM2G125512,4,166005929,2
GRMZM2G125513,9,114920317,3
GRMZM2G125516,7,17520294,3
GRMZM2G125522,3,178554983,2
GRMZM2G125527,2,203629406,4
GRMZM2G125531,3,170277384,4
GRMZM2G125544,4,166013286,2
GRMZM2G125552,5,1569913,3
GRMZM2G125556,4,142197905,1
GRMZM2G125557,1,208963875,3
GRMZM2G125596,4,195381332,2
GRMZM2G125617,1,225130993,4
GRMZM2G125642,3,148395118,2
GRMZM2G125648,4,195378876,1
GRMZM2G125653,7,115308704,3
GRMZM2G125656,10,139316665,5
GRMZM2G125669,2,12338238,1
GRMZM2G125688,2,192123828,2
GRMZM2G125728,2,12351631,3
GRMZM2G125731,8,33074478,2
GRMZM2G125775,2,178362922,3
GRMZM2G125777,4,50096750,1
GRMZM2G125784,5,1581640,2
GRMZM2G125812,5,1590022,2
GRMZM2G125813,9,122592343,1
GRMZM2G125850,2,203633501,2
GRMZM2G125867,7,116022342,2
GRMZM2G125893,8,79074669,3
GRMZM2G125931,10,13554564,3
GRMZM2G125934,2,189820860,4
GRMZM2G125935,2,203299854,3
GRMZM2G125943,4,167382933,2
GRMZM2G125969,7,9707664,5
GRMZM2G125977,10,85009641,3
GRMZM2G126002,10,13548212,3
GRMZM2G126010,8,100397006,2
GRMZM2G126018,2,189838972,4
GRMZM2G126019,1,268152778,2
GRMZM2G126026,8,79071070,3
GRMZM2G126038,1,268171254,5
GRMZM2G126055,6,107177915,2
GRMZM2G126079,6,161054237,3
GRMZM2G126083,3,181748444,4
GRMZM2G126120,9,118937936,3
GRMZM2G126128,4,68108669,1
GRMZM2G126190,4,214239229,1
GRMZM2G126194,10,109378868,1
GRMZM2G126199,1,3356660,4
GRMZM2G126218,1,3360253,3
GRMZM2G126290,7,122334487,2
GRMZM2G126292,5,211446075,3
GRMZM2G126338,1,276072132,5
GRMZM2G126361,6,82963856,5
GRMZM2G126371,3,154650076,4
GRMZM2G126386,3,154656694,4
GRMZM2G126408,7,100475821,1
GRMZM2G126435,6,131462854,2
GRMZM2G126446,3,14109926,2
GRMZM2G126447,5,144703560,2
GRMZM2G126453,4,2755775,3
GRMZM2G126468,3,160076587,1
GRMZM2G126471,10,57118410,2
GRMZM2G126484,6,124020250,3
GRMZM2G126505,4,159665579,1
GRMZM2G126507,7,108843340,5
GRMZM2G126517,5,198027277,3
GRMZM2G126541,4,2763146,2
GRMZM2G126552,4,2764864,4
GRMZM2G126572,5,198033701,1
GRMZM2G126580,5,198044713,2
GRMZM2G126594,6,131424024,3
GRMZM2G126603,3,219426421,4
GRMZM2G126664,3,171779644,3
GRMZM2G126682,9,151732173,3
GRMZM2G126706,7,168486875,2
GRMZM2G126742,10,134043243,2
GRMZM2G126745,9,151723841,4
GRMZM2G126774,7,168449206,3
GRMZM2G126795,4,177652455,4
GRMZM2G126812,9,151686969,2
GRMZM2G126821,9,151669631,4
GRMZM2G126832,7,86047693,3
GRMZM2G126834,9,145880059,2
GRMZM2G126839,9,151993253,4
GRMZM2G126853,3,205261090,4
GRMZM2G126858,10,142431848,2
GRMZM2G126860,8,13596583,4
GRMZM2G126865,4,163200565,4
GRMZM2G126873,8,149197618,2
GRMZM2G126900,9,56424254,4
GRMZM2G126917,8,149219030,3
GRMZM2G126920,6,89136318,3
GRMZM2G126928,8,149221383,3
GRMZM2G126946,4,163195219,4
GRMZM2G126956,8,13616058,3
GRMZM2G126988,5,33051360,4
GRMZM2G127015,7,136390988,2
GRMZM2G127031,7,165301522,1
GRMZM2G127034,3,182041566,2
GRMZM2G127035,7,165302519,1
GRMZM2G127050,9,151665276,4
GRMZM2G127067,1,86158591,1
GRMZM2G127072,9,151653309,3
GRMZM2G127080,6,123373032,3
GRMZM2G127101,9,151639696,4
GRMZM2G127117,3,176564041,1
GRMZM2G127123,1,35577476,2
GRMZM2G127141,9,125125346,1
GRMZM2G127143,4,10656518,2
GRMZM2G127147,6,122728078,2
GRMZM2G127154,6,97914704,5
GRMZM2G127160,6,123433618,4
GRMZM2G127168,1,86168359,4
GRMZM2G127173,2,44436678,5
GRMZM2G127180,3,176553734,4
GRMZM2G127213,1,35575807,2
GRMZM2G127230,4,188741342,2
GRMZM2G127232,1,214676323,2
GRMZM2G127297,6,153313905,4
GRMZM2G127299,6,7133500,4
GRMZM2G127308,8,16850900,1
GRMZM2G127309,1,295348891,1
GRMZM2G127312,8,18685571,2
GRMZM2G127350,6,153314496,3
GRMZM2G127361,1,219569300,2
GRMZM2G127374,1,219569300,2
GRMZM2G127379,10,2680250,3
GRMZM2G127386,10,17675817,3
GRMZM2G127393,10,2654897,5
GRMZM2G127396,1,219595757,2
GRMZM2G127404,1,291726072,3
GRMZM2G127412,7,24672912,3
GRMZM2G127416,10,2650316,4
GRMZM2G127426,6,168920696,2
GRMZM2G127431,3,198040059,2
GRMZM2G127453,3,191679513,3
GRMZM2G127478,5,87922837,1
GRMZM2G127510,7,153286247,3
GRMZM2G127537,7,123504660,2
GRMZM2G127546,1,251039081,2
GRMZM2G127548,4,164251312,2
GRMZM2G127559,1,268335201,5
GRMZM2G127581,2,26286814,2
GRMZM2G127591,2,26292141,4
GRMZM2G127598,4,22613834,3
GRMZM2G127609,9,11080125,4
GRMZM2G127632,5,206626236,4
GRMZM2G127648,6,159007097,5
GRMZM2G127650,8,26870633,1
GRMZM2G127656,1,267783859,3
GRMZM2G127665,3,196142623,4
GRMZM2G127668,10,144978625,1
GRMZM2G127683,2,160088689,2
GRMZM2G127687,8,26861081,5
GRMZM2G127714,2,203059327,3
GRMZM2G127717,2,181110775,2
GRMZM2G127729,2,203055480,4
GRMZM2G127739,1,165406501,3
GRMZM2G127756,3,165642341,3
GRMZM2G127780,3,208783229,1
GRMZM2G127798,6,57744444,3
GRMZM2G127821,10,133743920,5
GRMZM2G127853,9,123735429,2
GRMZM2G127893,9,11076512,2
GRMZM2G127911,9,11067053,3
GRMZM2G127948,6,79193865,4
GRMZM2G127949,3,178003422,5
GRMZM2G127963,5,175208107,1
GRMZM2G128012,5,84796702,4
GRMZM2G128056,9,12574776,4
GRMZM2G128057,10,139978670,4
GRMZM2G128074,10,139981685,2
GRMZM2G128078,10,139985180,3
GRMZM2G128080,8,4171220,2
GRMZM2G128092,10,139995185,3
GRMZM2G128109,2,218218675,2
GRMZM2G128114,5,86185768,3
GRMZM2G128121,7,135836661,4
GRMZM2G128131,5,212745225,5
GRMZM2G128146,5,173685528,1
GRMZM2G128160,9,12565845,5
GRMZM2G128171,3,64461335,3
GRMZM2G128176,7,171565038,2
GRMZM2G128179,2,16676561,4
GRMZM2G128189,5,173689193,1
GRMZM2G128206,1,38616901,4
GRMZM2G128214,5,212754877,3
GRMZM2G128219,4,122678615,3
GRMZM2G128228,5,173695766,1
GRMZM2G128248,8,165594937,3
GRMZM2G128268,2,130522648,2
GRMZM2G128315,6,154165054,2
GRMZM2G128319,10,113827827,3
GRMZM2G128322,2,55556738,1
GRMZM2G128358,5,212784296,2
GRMZM2G128399,10,113744552,5
GRMZM2G128426,4,204375852,4
GRMZM2G128432,5,17345776,2
GRMZM2G128444,1,38609653,3
GRMZM2G128477,6,165078364,4
GRMZM2G128485,6,91645793,2
GRMZM2G128491,9,120080183,4
GRMZM2G128515,9,14311986,3
GRMZM2G128518,8,6891400,5
GRMZM2G128531,3,194633927,1
GRMZM2G128564,1,275628029,4
GRMZM2G128579,6,165089335,4
GRMZM2G128608,4,228448688,2
GRMZM2G128613,1,28074526,3
GRMZM2G128641,1,105760962,1
GRMZM2G128651,10,95691491,4
GRMZM2G128658,8,143564305,4
GRMZM2G128663,1,291925510,5
GRMZM2G128665,1,26825413,3
GRMZM2G128688,3,198666850,4
GRMZM2G128737,5,44405319,2
GRMZM2G128744,1,26822443,1
GRMZM2G128771,2,212321400,3
GRMZM2G128809,8,84787386,3
GRMZM2G128832,7,33171892,5
GRMZM2G128865,5,159091205,2
GRMZM2G128876,10,40330575,1
GRMZM2G128877,5,87312293,3
GRMZM2G128880,5,182245870,5
GRMZM2G128895,3,42243929,2
GRMZM2G128902,5,182249769,4
GRMZM2G128914,10,141365535,3
GRMZM2G128918,3,177995445,3
GRMZM2G128934,10,141375486,5
GRMZM2G128935,7,137163041,2
GRMZM2G128971,9,137847359,4
GRMZM2G128986,5,13734259,4
GRMZM2G129007,1,225862115,4
GRMZM2G129015,1,292240552,2
GRMZM2G129018,7,115691778,4
GRMZM2G129065,8,165211723,4
GRMZM2G129071,10,141020106,4
GRMZM2G129083,5,13726610,2
GRMZM2G129108,8,159011864,4
GRMZM2G129135,1,225869724,5
GRMZM2G129146,5,203694929,2
GRMZM2G129147,10,140968909,3
GRMZM2G129150,5,13720183,3
GRMZM2G129154,8,159017496,2
GRMZM2G129155,3,160406808,2
GRMZM2G129157,8,159028671,2
GRMZM2G129169,10,140959573,3
GRMZM2G129175,7,5552662,4
GRMZM2G129208,2,111202694,5
GRMZM2G129209,2,218460160,2
GRMZM2G129232,2,218462235,4
GRMZM2G129234,6,150083263,2
GRMZM2G129238,2,218463873,4
GRMZM2G129243,1,5751394,2
GRMZM2G129247,6,150080509,3
GRMZM2G129261,2,17094512,5
GRMZM2G129268,2,220618018,3
GRMZM2G129288,6,150071059,4
GRMZM2G129302,1,46864770,1
GRMZM2G129311,7,157737486,3
GRMZM2G129354,7,157758647,4
GRMZM2G129357,7,5516136,2
GRMZM2G129375,6,106352194,1
GRMZM2G129405,4,199597982,3
GRMZM2G129428,3,174461797,4
GRMZM2G129431,6,106338131,2
GRMZM2G129444,3,172447647,2
GRMZM2G129448,4,199541699,4
GRMZM2G129451,9,17635563,2
GRMZM2G129453,7,92942484,5
GRMZM2G129457,10,26135131,4
GRMZM2G129513,1,203170505,4
GRMZM2G129554,5,9173385,2
GRMZM2G129569,4,149283790,3
GRMZM2G129575,2,208225686,3
GRMZM2G129597,1,181496491,2
GRMZM2G129615,4,28829692,3
GRMZM2G129620,1,293575687,3
GRMZM2G129674,1,17462391,1
GRMZM2G129675,4,149276909,3
GRMZM2G129700,5,9187916,2
GRMZM2G129713,5,146883761,3
GRMZM2G129761,7,168785675,1
GRMZM2G129775,10,4064868,2
GRMZM2G129777,3,22388489,5
GRMZM2G129781,10,115833566,3
GRMZM2G129804,10,4071353,3
GRMZM2G129806,8,7748088,4
GRMZM2G129817,5,7142914,2
GRMZM2G129860,3,217138423,1
GRMZM2G129865,5,7132305,2
GRMZM2G129889,5,7125684,3
GRMZM2G129907,10,1718028,4
GRMZM2G129913,5,7117415,2
GRMZM2G129929,5,176866631,1
GRMZM2G129954,10,1722801,2
GRMZM2G130002,4,172688603,3
GRMZM2G130016,1,254475137,4
GRMZM2G130034,1,167851730,2
GRMZM2G130043,4,172606384,5
GRMZM2G130046,5,162680856,5
GRMZM2G130052,2,170490047,4
GRMZM2G130062,10,1731097,4
GRMZM2G130064,5,121735435,2
GRMZM2G130079,9,17724716,3
GRMZM2G130085,2,42106431,3
GRMZM2G130095,1,167869192,2
GRMZM2G130109,2,36446859,4
GRMZM2G130121,1,74628653,5
GRMZM2G130127,10,16655415,1
GRMZM2G130149,1,150708140,3
GRMZM2G130207,5,184704170,4
GRMZM2G130224,2,36451106,5
GRMZM2G130230,2,36458448,3
GRMZM2G130232,1,141037601,3
GRMZM2G130239,6,151787125,1
GRMZM2G130278,2,195909341,3
GRMZM2G130305,3,220639265,4
GRMZM2G130314,5,659147,3
GRMZM2G130332,1,150669778,2
GRMZM2G130348,3,46177633,2
GRMZM2G130356,3,220642630,4
GRMZM2G130358,3,216464285,3
GRMZM2G130366,3,46130382,2
GRMZM2G130374,1,167897135,4
GRMZM2G130375,3,220651835,4
GRMZM2G130379,2,223589431,4
GRMZM2G130398,7,169535293,4
GRMZM2G130425,5,137390963,3
GRMZM2G130432,5,191480922,2
GRMZM2G130440,2,184138301,4
GRMZM2G130442,4,28980269,4
GRMZM2G130449,6,75739791,4
GRMZM2G130459,5,207390371,2
GRMZM2G130477,6,26965797,2
GRMZM2G130505,4,197929989,2
GRMZM2G130528,6,75746713,4
GRMZM2G130544,5,4422910,2
GRMZM2G130558,3,187743717,5
GRMZM2G130580,5,31695294,5
GRMZM2G130586,8,148672229,4
GRMZM2G130625,5,5253233,3
GRMZM2G130651,7,31304144,2
GRMZM2G130678,5,5246198,4
GRMZM2G130686,7,31309488,2
GRMZM2G130699,6,38064555,3
GRMZM2G130724,10,26345711,4
GRMZM2G130738,5,211139756,1
GRMZM2G130746,6,151822307,5
GRMZM2G130749,6,132466373,2
GRMZM2G130764,8,170805282,2
GRMZM2G130773,2,207829598,4
GRMZM2G130790,2,175489716,4
GRMZM2G130800,3,25920285,5
GRMZM2G130854,2,207842167,4
GRMZM2G130868,3,25862585,5
GRMZM2G130889,2,11385618,4
GRMZM2G130905,9,98278749,1
GRMZM2G130910,7,84854891,3
GRMZM2G130927,5,12035372,4
GRMZM2G130943,9,147545946,4
GRMZM2G130950,7,174289898,5
GRMZM2G130953,8,18319244,5
GRMZM2G130987,1,25744199,4
GRMZM2G131020,6,97109848,3
GRMZM2G131024,3,43866711,3
GRMZM2G131026,7,173486440,2
GRMZM2G131055,8,55935355,1
GRMZM2G131070,6,97108789,3
GRMZM2G131074,8,55956261,3
GRMZM2G131152,8,112671247,3
GRMZM2G131155,2,51239794,1
GRMZM2G131165,1,211437892,2
GRMZM2G131167,7,163688830,4
GRMZM2G131176,8,101754686,3
GRMZM2G131202,2,51224209,2
GRMZM2G131205,1,211523204,3
GRMZM2G131221,9,125723976,2
GRMZM2G131245,1,179340637,3
GRMZM2G131249,8,83397325,3
GRMZM2G131254,1,179347392,2
GRMZM2G131262,7,163670542,4
GRMZM2G131275,7,148621148,2
GRMZM2G131280,2,13545888,3
GRMZM2G131286,2,203843041,2
GRMZM2G131324,5,10586646,3
GRMZM2G131329,4,36047386,5
GRMZM2G131332,4,19328011,3
GRMZM2G131334,8,145841927,4
GRMZM2G131340,7,85579904,3
GRMZM2G131409,4,2056704,4
GRMZM2G131421,9,20694163,4
GRMZM2G131434,1,211530514,3
GRMZM2G131443,2,230290889,4
GRMZM2G131448,2,45526306,1
GRMZM2G131467,2,215513913,3
GRMZM2G131473,4,36409404,1
GRMZM2G131482,9,47584664,5
GRMZM2G131487,4,136668729,4
GRMZM2G131516,4,185310989,4
GRMZM2G131525,1,273781858,3
GRMZM2G131539,9,140431847,1
GRMZM2G131554,2,215519759,1
GRMZM2G131575,1,273786071,1
GRMZM2G131577,1,230179510,5
GRMZM2G131591,1,226625379,3
GRMZM2G131595,4,36417746,4
GRMZM2G131597,2,110154866,3
GRMZM2G131623,1,226558977,2
GRMZM2G131638,5,89860412,4
GRMZM2G131667,9,112882117,2
GRMZM2G131683,1,230186729,4
GRMZM2G131708,8,154648523,2
GRMZM2G131723,1,230200823,4
GRMZM2G131727,5,178243282,2
GRMZM2G131733,6,149821614,2
GRMZM2G131756,6,149824449,2
GRMZM2G131769,1,226556509,2
GRMZM2G131785,9,133907122,3
GRMZM2G131793,2,147618692,4
GRMZM2G131815,1,230207085,2
GRMZM2G131817,1,226455713,4
GRMZM2G131820,2,147627172,4
GRMZM2G131853,1,80188980,5
GRMZM2G131888,9,10277522,3
GRMZM2G131907,1,164642080,2
GRMZM2G131912,2,109575507,4
GRMZM2G131939,1,300872325,3
GRMZM2G131943,4,27752954,2
GRMZM2G131957,4,197530098,4
GRMZM2G131961,2,6721294,3
GRMZM2G131969,10,132175474,4
GRMZM2G131988,5,65219970,3
GRMZM2G131998,5,7527027,2
GRMZM2G132000,2,145019067,2
GRMZM2G132007,5,20906791,1
GRMZM2G132009,3,17397898,3
GRMZM2G132019,1,7297040,4
GRMZM2G132021,8,12555408,3
GRMZM2G132032,7,142852388,3
GRMZM2G132036,5,20908020,3
GRMZM2G132060,5,65222027,2
GRMZM2G132069,3,6801164,4
GRMZM2G132077,1,152164822,3
GRMZM2G132084,1,300870609,3
GRMZM2G132090,5,20919030,2
GRMZM2G132101,7,142853433,2
GRMZM2G132116,3,6792792,4
GRMZM2G132121,5,7521655,2
GRMZM2G132130,8,85844827,2
GRMZM2G132140,10,30139538,2
GRMZM2G132154,2,127444590,5
GRMZM2G132162,4,7172538,1
GRMZM2G132184,7,97336355,5
GRMZM2G132185,8,171647838,5
GRMZM2G132212,6,160235208,1
GRMZM2G132218,10,132179601,4
GRMZM2G132223,8,171637904,1
GRMZM2G132227,9,149816405,5
GRMZM2G132273,10,10551926,2
GRMZM2G132286,10,10556951,1
GRMZM2G132301,10,132181877,4
GRMZM2G132303,8,171609103,3
GRMZM2G132324,5,62686419,1
GRMZM2G132367,1,19251249,1
GRMZM2G132373,6,117795359,2
GRMZM2G132403,4,217593744,5
GRMZM2G132431,6,142660727,1
GRMZM2G132442,6,142656199,5
GRMZM2G132450,1,161707596,5
GRMZM2G132464,5,50036422,3
GRMZM2G132465,3,39476839,2
GRMZM2G132486,7,140232346,3
GRMZM2G132489,7,38896185,1
GRMZM2G132519,3,9705229,4
GRMZM2G132568,7,9542868,5
GRMZM2G132593,6,83228982,4
GRMZM2G132607,1,187643277,4
GRMZM2G132623,1,187641344,4
GRMZM2G132628,6,83225906,4
GRMZM2G132633,8,85144988,3
GRMZM2G132644,6,83217765,4
GRMZM2G132653,4,223766877,3
GRMZM2G132663,8,119052014,2
GRMZM2G132686,8,145280378,4
GRMZM2G132704,1,187637766,4
GRMZM2G132712,1,191521096,5
GRMZM2G132748,1,187626590,4
GRMZM2G132753,7,162950548,3
GRMZM2G132759,8,119039151,3
GRMZM2G132774,2,19439159,1
GRMZM2G132777,2,19443101,3
GRMZM2G132780,1,191500405,2
GRMZM2G132796,8,8356616,5
GRMZM2G132804,8,1918324,5
GRMZM2G132810,7,162966031,1
GRMZM2G132847,9,47438597,5
GRMZM2G132854,4,236557308,5
GRMZM2G132857,4,77877129,4
GRMZM2G132862,4,236567913,3
GRMZM2G132866,4,236569360,5
GRMZM2G132868,8,100710771,1
GRMZM2G132875,10,120494717,2
GRMZM2G132903,8,40257770,2
GRMZM2G132913,3,37359895,1
GRMZM2G132929,6,165961655,4
GRMZM2G132936,3,32948615,2
GRMZM2G132944,3,37352701,3
GRMZM2G132956,4,188409495,4
GRMZM2G132958,1,267199158,1
